run,tag,step,value
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,30,94.45999908447266
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,40,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,50,94.1500015258789
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,60,92.69000244140625
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,70,87.70999908447266
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,80,77.72000122070312
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,89,55.720001220703125
layerwise/MobilenetV2-L1norm-gate/layer13,ACC,99,10.319999694824219
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),10,94.08000183105469
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),20,93.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),30,93.05000305175781
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),40,92.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),50,92.01000213623047
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),60,91.48999786376953
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),70,90.97000122070312
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),80,90.44999694824219
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),89,89.94000244140625
layerwise/MobilenetV2-L1norm-gate/layer13,MACs(G),99,89.43000030517578
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),10,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),20,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),30,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),40,2.25
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),50,2.2300000190734863
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),60,2.2200000286102295
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),70,2.200000047683716
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),80,2.190000057220459
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),89,2.1700000762939453
layerwise/MobilenetV2-L1norm-gate/layer13,Params(M),99,2.1600000858306885
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,0,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,10,94.47000122070312
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,20,94.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,30,94.54000091552734
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,40,94.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,50,94.5199966430664
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,60,94.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,70,94.33999633789062
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,80,93.62999725341797
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,89,91.79000091552734
layerwise/MobilenetV2-L1norm-gate/layer14,ACC,99,86.79000091552734
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),10,94.08999633789062
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),20,93.58000183105469
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),30,93.06999969482422
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),40,92.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),50,92.05000305175781
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),60,91.54000091552734
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),70,91.0199966430664
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),80,90.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),89,90.0
layerwise/MobilenetV2-L1norm-gate/layer14,MACs(G),99,89.5
